# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_1100_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 1100 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
10199,0.849780,0.910000,0.924615,0.945000,0.695311,0.785714,0.845420,0.879597
10399,0.851075,0.910000,0.925484,0.965000,0.698265,0.819186,0.847384,0.930000
10599,0.850842,0.840000,0.926000,0.950000,0.698016,0.682886,0.848522,0.899508
10799,0.851546,0.885000,0.926289,0.940000,0.699419,0.767065,0.849020,0.872218
10999,0.852525,0.900000,0.926465,0.935000,0.701021,0.770931,0.849219,0.855137
11199,0.852772,0.865000,0.926238,0.915000,0.701370,0.719043,0.848742,0.824995
11399,0.853204,0.875000,0.925243,0.875000,0.701748,0.690824,0.846467,0.702947
11599,0.852095,0.795000,0.923143,0.815000,0.699350,0.588271,0.842195,0.628961
11799,0.851869,0.840000,0.923458,0.940000,0.699414,0.664746,0.843152,0.876632
11999,0.849725,0.735000,0.921560,0.820000,0.694914,0.443511,0.839191,0.619973
12199,0.849820,0.855000,0.921171,0.900000,0.695200,0.709477,0.838470,0.799096
12399,0.849469,0.830000,0.921150,0.920000,0.694514,0.656600,0.838477,0.838400
12599,0.846348,0.670000,0.920522,0.885000,0.688698,0.366177,0.837309,0.770962
12799,0.847265,0.900000,0.921111,0.955000,0.690756,0.799679,0.838651,0.910018
12999,0.847815,0.880000,0.921261,0.930000,0.692354,0.737389,0.839236,0.854817
13199,0.847355,0.820000,0.921736,0.950000,0.691592,0.644550,0.840234,0.898867
13399,0.847642,0.865000,0.922033,0.940000,0.692536,0.718222,0.841011,0.879336
13599,0.847280,0.825000,0.922800,0.970000,0.691878,0.653397,0.842561,0.938449
13799,0.848110,0.900000,0.923465,0.965000,0.693793,0.794133,0.844103,0.928934
13999,0.848062,0.845000,0.923643,0.935000,0.693810,0.690557,0.844518,0.869713
14199,0.845191,0.660000,0.923664,0.925000,0.688235,0.352628,0.844552,0.846782
14399,0.845338,0.855000,0.923759,0.930000,0.688356,0.682366,0.844608,0.840909
14599,0.846074,0.895000,0.923630,0.915000,0.690004,0.787320,0.844466,0.830000
14799,0.847737,0.960000,0.923650,0.925000,0.693416,0.920000,0.844558,0.850000
14999,0.846331,0.750000,0.923309,0.900000,0.690087,0.218750,0.843643,0.736842
15199,0.845745,0.805000,0.921348,0.785000,0.688864,0.620253,0.839697,0.580570
15399,0.845664,0.840000,0.920629,0.870000,0.688424,0.611650,0.838037,0.678218
15599,0.843379,0.680000,0.920276,0.895000,0.683384,0.210656,0.837206,0.768058
15799,0.839864,0.585000,0.919252,0.845000,0.675864,0.060023,0.835056,0.673890
15999,0.838054,0.705000,0.917852,0.815000,0.671881,0.349073,0.832124,0.607552
16199,0.837417,0.790000,0.916954,0.850000,0.670351,0.522239,0.830149,0.658742
16399,0.836993,0.805000,0.916275,0.865000,0.669391,0.593496,0.828723,0.718574
16599,0.835742,0.740000,0.913484,0.700000,0.666732,0.472884,0.823021,0.394368
16799,0.835287,0.800000,0.913185,0.890000,0.665221,0.307479,0.822127,0.686788
16999,0.835157,0.825000,0.912327,0.845000,0.664426,0.463519,0.820087,0.560408
17199,0.833913,0.735000,0.912360,0.915000,0.661331,0.205397,0.819953,0.791411
17399,0.833681,0.815000,0.912086,0.890000,0.660507,0.544783,0.819187,0.730623
17599,0.834121,0.870000,0.912303,0.930000,0.661572,0.742063,0.819800,0.859776
17799,0.834850,0.895000,0.912695,0.945000,0.663332,0.789199,0.820728,0.890022
17999,0.835325,0.875000,0.913136,0.950000,0.664307,0.747117,0.821610,0.896255
18199,0.835906,0.885000,0.913567,0.950000,0.665387,0.756871,0.822454,0.894958
18399,0.836243,0.865000,0.913873,0.940000,0.665783,0.678648,0.822931,0.860009
18599,0.836400,0.850000,0.914286,0.950000,0.665725,0.610390,0.823562,0.871663
18799,0.837514,0.935000,0.915028,0.980000,0.667854,0.859399,0.825001,0.956327
18999,0.838268,0.905000,0.915810,0.985000,0.669384,0.805368,0.826606,0.969053
19199,0.836077,0.640000,0.915635,0.900000,0.665057,0.345930,0.826502,0.794239
19399,0.837158,0.935000,0.916393,0.985000,0.667201,0.864301,0.828033,0.968685
19599,0.836919,0.815000,0.916865,0.960000,0.666751,0.633082,0.829106,0.920120
19799,0.837647,0.905000,0.917326,0.960000,0.668268,0.807809,0.830103,0.919420
19999,0.838254,0.895000,0.918042,0.985000,0.669630,0.790628,0.831688,0.969982
