# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_900_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 900 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
7199,0.839365,0.725000,0.953175,0.940000,0.659361,0.408093,0.900237,0.876746
7399,0.835692,0.720000,0.950000,0.850000,0.652881,0.478001,0.894128,0.700000
7599,0.834627,0.800000,0.949552,0.935000,0.650787,0.587756,0.893373,0.868341
7799,0.835507,0.865000,0.949565,0.950000,0.654654,0.719393,0.893955,0.898167
7999,0.836620,0.875000,0.950141,0.970000,0.658390,0.748491,0.895503,0.939946
8199,0.839315,0.935000,0.950000,0.945000,0.664948,0.869922,0.895500,0.890000
8399,0.840800,0.895000,0.950133,0.955000,0.669490,0.782834,0.896117,0.909602
8599,0.841169,0.855000,0.950260,0.955000,0.671152,0.711098,0.896555,0.909874
8799,0.843797,0.945000,0.948861,0.895000,0.677598,0.887640,0.893936,0.790294
8999,0.844938,0.890000,0.948395,0.930000,0.680659,0.780373,0.893127,0.859902
9199,0.846265,0.900000,0.948313,0.945000,0.683591,0.799619,0.893082,0.889868
9399,0.843647,0.735000,0.947882,0.930000,0.679074,0.483330,0.892289,0.859155
9599,0.843563,0.840000,0.948161,0.960000,0.679836,0.664007,0.893137,0.918864
9799,0.843258,0.830000,0.947978,0.940000,0.679477,0.666241,0.892760,0.876429
9999,0.843516,0.855000,0.947802,0.940000,0.680161,0.713609,0.892570,0.880000
10199,0.844516,0.890000,0.947957,0.955000,0.683330,0.734043,0.893245,0.902174
10399,0.846105,0.920000,0.947895,0.945000,0.686946,0.839374,0.893232,0.890132
10599,0.846082,0.845000,0.947938,0.950000,0.687094,0.690866,0.893373,0.899366
10799,0.846061,0.845000,0.948182,0.960000,0.686888,0.673547,0.893814,0.915191
10999,0.846832,0.885000,0.948317,0.955000,0.688032,0.734104,0.893991,0.900903
11199,0.847087,0.860000,0.947282,0.895000,0.688428,0.709030,0.891831,0.780885
11399,0.848286,0.910000,0.947714,0.970000,0.690399,0.783576,0.892583,0.931137
11599,0.847103,0.785000,0.947477,0.935000,0.687890,0.568273,0.892160,0.869818
11799,0.846697,0.825000,0.947890,0.970000,0.687713,0.630802,0.893185,0.939290
11999,0.844234,0.710000,0.947838,0.945000,0.682518,0.385528,0.893060,0.886128
12199,0.844602,0.865000,0.947876,0.950000,0.683318,0.727052,0.893157,0.898446
12399,0.844087,0.815000,0.948000,0.955000,0.682303,0.625279,0.893442,0.909017
12599,0.840684,0.645000,0.948034,0.950000,0.675985,0.320444,0.893570,0.899790
12799,0.842101,0.925000,0.948235,0.960000,0.679068,0.849970,0.894068,0.920032
12999,0.843223,0.910000,0.948512,0.965000,0.681885,0.805720,0.894824,0.926931
13199,0.842927,0.825000,0.948780,0.965000,0.681466,0.653603,0.895393,0.929264
13399,0.843760,0.895000,0.949200,0.975000,0.683515,0.783817,0.896371,0.949444
13599,0.843701,0.840000,0.949528,0.970000,0.683293,0.667912,0.897027,0.938272
13799,0.844574,0.900000,0.949612,0.955000,0.685320,0.797263,0.897318,0.908907
13999,0.844809,0.860000,0.950000,0.975000,0.685828,0.719214,0.898149,0.949930
14199,0.843083,0.730000,0.950526,0.985000,0.682430,0.467456,0.899213,0.969269
14399,0.843111,0.845000,0.950889,0.975000,0.682173,0.634002,0.899873,0.944134
14599,0.841898,0.760000,0.951095,0.965000,0.679760,0.529734,0.900380,0.929620
14799,0.842518,0.885000,0.951151,0.955000,0.681046,0.770000,0.900536,0.910000
14999,0.840638,0.710000,0.950567,0.910000,0.676627,0.046053,0.899210,0.765625
15199,0.838601,0.695000,0.950280,0.930000,0.672410,0.417272,0.898701,0.859874
15399,0.839172,0.880000,0.950621,0.975000,0.673254,0.714286,0.899285,0.939614
15599,0.837619,0.725000,0.950000,0.905000,0.669706,0.341317,0.897961,0.793164
15799,0.835705,0.695000,0.949530,0.915000,0.665486,0.325072,0.896981,0.823578
15999,0.833841,0.695000,0.949338,0.935000,0.661390,0.328933,0.896574,0.865813
16199,0.834379,0.875000,0.949281,0.945000,0.662197,0.710514,0.896371,0.873534
16399,0.833677,0.780000,0.949613,0.975000,0.660688,0.542048,0.897046,0.948781
16599,0.832038,0.705000,0.950000,0.980000,0.657254,0.401744,0.897875,0.959916
16799,0.831635,0.800000,0.950126,0.960000,0.655776,0.307479,0.897993,0.893390
16999,0.831677,0.835000,0.950497,0.980000,0.655297,0.507463,0.898639,0.950932
17199,0.830613,0.745000,0.950736,0.970000,0.652529,0.243772,0.899035,0.929270
17399,0.830424,0.815000,0.950970,0.970000,0.651747,0.540373,0.899416,0.928580
17599,0.830719,0.855000,0.950838,0.940000,0.652579,0.712530,0.899237,0.879421
17799,0.831479,0.895000,0.951006,0.965000,0.654471,0.789199,0.899645,0.929986
17999,0.831930,0.870000,0.950585,0.915000,0.655422,0.737506,0.898760,0.821878
18199,0.832601,0.890000,0.950058,0.905000,0.656696,0.766949,0.897644,0.797441
18399,0.833086,0.875000,0.949600,0.910000,0.657370,0.700024,0.896612,0.784895
18599,0.833277,0.850000,0.949548,0.945000,0.657344,0.610390,0.896378,0.856284
18799,0.834190,0.915000,0.949218,0.920000,0.659090,0.818415,0.895645,0.824195
18999,0.835249,0.930000,0.949392,0.965000,0.661247,0.855327,0.896002,0.928043
19199,0.832295,0.565000,0.948087,0.830000,0.655331,0.238712,0.893442,0.663766
19399,0.833405,0.935000,0.947730,0.915000,0.657558,0.864301,0.892677,0.819533
19599,0.833209,0.815000,0.947273,0.905000,0.657268,0.632426,0.891787,0.810682
19799,0.833651,0.875000,0.946825,0.905000,0.658207,0.746193,0.890892,0.808274
19999,0.834241,0.890000,0.946859,0.950000,0.659583,0.780724,0.891019,0.900150
