# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_1700_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 1700 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
6799,0.828627,0.935000,0.865882,0.835000,0.648346,0.864893,0.712180,0.655028
6999,0.830755,0.885000,0.864717,0.835000,0.652405,0.761312,0.709757,0.650941
7199,0.828545,0.770000,0.860909,0.760000,0.647078,0.511885,0.701473,0.488055
7399,0.823684,0.690000,0.854737,0.685000,0.637393,0.433065,0.690412,0.396667
7599,0.824746,0.855000,0.851695,0.765000,0.639317,0.700846,0.684440,0.518738
7799,0.826230,0.870000,0.848525,0.755000,0.643974,0.725159,0.679525,0.516097
7999,0.827143,0.855000,0.849841,0.890000,0.646919,0.707720,0.683571,0.779934
8199,0.829692,0.910000,0.850308,0.865000,0.652736,0.819621,0.685604,0.730324
8399,0.831194,0.880000,0.851791,0.900000,0.656842,0.750960,0.689992,0.799338
8599,0.831739,0.850000,0.853913,0.925000,0.658602,0.701433,0.695082,0.849790
8799,0.834789,0.940000,0.855211,0.900000,0.665449,0.876543,0.698818,0.801114
8999,0.835342,0.855000,0.856027,0.885000,0.667110,0.710752,0.701048,0.769816
9199,0.837200,0.905000,0.856533,0.875000,0.670884,0.809734,0.702546,0.749700
9399,0.834286,0.725000,0.858312,0.925000,0.665600,0.463205,0.706548,0.849003
9599,0.834177,0.830000,0.859747,0.915000,0.666028,0.639831,0.710357,0.828802
9799,0.833457,0.805000,0.861235,0.920000,0.664778,0.620327,0.713347,0.832898
9999,0.836024,0.940000,0.861928,0.890000,0.670070,0.880000,0.715247,0.781312
10199,0.837294,0.890000,0.863647,0.935000,0.673293,0.734043,0.719893,0.860635
10399,0.838506,0.890000,0.865747,0.955000,0.675942,0.778739,0.724552,0.910162
10599,0.838427,0.835000,0.867753,0.955000,0.675924,0.673203,0.728785,0.909109
10799,0.838022,0.820000,0.868132,0.885000,0.675027,0.631487,0.729304,0.748908
10999,0.839140,0.890000,0.869140,0.915000,0.676959,0.754108,0.731062,0.811697
11199,0.839579,0.860000,0.868316,0.830000,0.677675,0.710594,0.729284,0.644760
11399,0.839588,0.840000,0.868144,0.860000,0.677162,0.592616,0.728447,0.663340
11599,0.837879,0.755000,0.867374,0.830000,0.673425,0.507538,0.727022,0.659216
11799,0.838713,0.880000,0.868614,0.930000,0.675466,0.749922,0.730088,0.859084
11999,0.836796,0.740000,0.866990,0.785000,0.671394,0.449094,0.726589,0.540304
12199,0.837238,0.860000,0.867524,0.895000,0.672272,0.717713,0.727739,0.786151
12399,0.837009,0.825000,0.868131,0.900000,0.671793,0.646821,0.729077,0.797632
12599,0.833761,0.660000,0.868991,0.915000,0.665717,0.347847,0.731036,0.830238
12799,0.834955,0.900000,0.869279,0.885000,0.668200,0.799920,0.731869,0.770322
12999,0.835752,0.880000,0.870796,0.955000,0.670139,0.739781,0.735509,0.907673
13199,0.836522,0.880000,0.872261,0.955000,0.671713,0.760000,0.738566,0.908907
13399,0.837009,0.865000,0.873846,0.965000,0.672955,0.718867,0.742142,0.929691
13599,0.836555,0.810000,0.875126,0.950000,0.672130,0.627305,0.744717,0.896822
13799,0.837769,0.910000,0.876529,0.960000,0.674747,0.812987,0.747944,0.918905
13999,0.838374,0.875000,0.877805,0.955000,0.676085,0.751046,0.750663,0.909838
14199,0.835680,0.670000,0.878000,0.890000,0.670887,0.375000,0.750988,0.770355
14399,0.835276,0.810000,0.877953,0.875000,0.669898,0.576837,0.750606,0.706917
14599,0.835969,0.880000,0.877907,0.875000,0.671312,0.760216,0.750734,0.751343
14799,0.836641,0.880000,0.878397,0.910000,0.672596,0.760000,0.751849,0.820000
14999,0.834737,0.710000,0.878271,0.870000,0.668283,0.046053,0.751187,0.654255
15199,0.831926,0.645000,0.877630,0.835000,0.662402,0.327524,0.750078,0.672944
15399,0.832044,0.840000,0.877591,0.875000,0.662359,0.603960,0.749670,0.698068
15599,0.829856,0.680000,0.876187,0.780000,0.657531,0.210656,0.746586,0.503162
15799,0.826241,0.575000,0.874468,0.755000,0.649786,0.025900,0.742970,0.481701
15999,0.823776,0.650000,0.873636,0.815000,0.644427,0.215335,0.741254,0.620123
16199,0.824138,0.850000,0.872138,0.765000,0.644820,0.635613,0.737980,0.481808
16399,0.823197,0.755000,0.870544,0.755000,0.642752,0.481701,0.734683,0.493697
16599,0.821074,0.665000,0.868591,0.725000,0.638243,0.317719,0.730725,0.445341
16799,0.820795,0.800000,0.867815,0.810000,0.637080,0.307479,0.728650,0.451501
16999,0.820458,0.795000,0.867124,0.815000,0.635815,0.345048,0.726806,0.506140
17199,0.819355,0.735000,0.865871,0.770000,0.632994,0.205397,0.723819,0.388379
17399,0.819236,0.810000,0.865159,0.810000,0.632352,0.520988,0.722087,0.571541
17599,0.818931,0.795000,0.865283,0.875000,0.631890,0.592931,0.722612,0.750599
17799,0.819627,0.875000,0.865963,0.920000,0.633580,0.748946,0.724246,0.839872
17999,0.820184,0.865000,0.866258,0.890000,0.634736,0.730000,0.724843,0.775304
18199,0.820545,0.850000,0.865818,0.830000,0.635269,0.672489,0.723829,0.635193
18399,0.821018,0.860000,0.865868,0.870000,0.635934,0.670743,0.723651,0.689293
18599,0.821361,0.850000,0.866331,0.905000,0.636173,0.585635,0.724182,0.739226
18799,0.822690,0.935000,0.866959,0.920000,0.638703,0.858511,0.725306,0.823068
18999,0.823815,0.920000,0.867514,0.915000,0.640945,0.834660,0.726453,0.825247
19199,0.821600,0.630000,0.865600,0.700000,0.636566,0.331164,0.722818,0.443620
19399,0.822542,0.905000,0.866610,0.955000,0.638447,0.804928,0.724823,0.904459
19599,0.822570,0.825000,0.866648,0.870000,0.638562,0.652295,0.725044,0.741474
19799,0.822928,0.855000,0.866851,0.885000,0.639242,0.704142,0.725524,0.767065
19999,0.823497,0.875000,0.867322,0.910000,0.640499,0.751046,0.726676,0.820377
